modelrun_id,modelrun_alias,jurisdiction,total_households,total_jobs,hh_growth,jobs_growth,hh_share_of_growth,jobs_share_of_growth
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Palo Alto,35205.0,139277.0,7379.200000000001,23069.0,0.00787408128426744,0.017308260502187898
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Petaluma,24817.0,31987.0,1915.0,1968.5999999999985,0.0020434282387483934,0.0014770055756472785
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Piedmont,3812.0,2704.0,-11.199999999999818,407.5999999999999,-1.1951120769703203e-05,0.00030581503232440875
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Pinole,8706.0,7965.0,1879.8000000000002,1023.3999999999996,0.0020058675734721827,0.0007678388225731106
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Pittsburg,25375.0,20670.0,3678.5999999999985,6998.4,0.0039253029342349016,0.0052507750790459825
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Pleasant Hill,16038.0,21272.0,2274.7999999999993,2689.2000000000007,0.002427357993475114,0.0020176589424111884
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Pleasanton,40187.0,70335.0,12882.599999999999,5814.199999999997,0.013746563252480443,0.004362290875712897
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Portola Valley,1787.0,3712.0,-9.400000000000091,839.4000000000001,-1.0030404931715448e-05,0.0006297868943403061
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Redwood City,40699.0,119326.0,6485.199999999997,35118.2,0.006920125751400039,0.026348561011224368
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Richmond,57879.0,72736.0,18777.4,24596.4,0.02003669420902041,0.018454241562963908
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Rio Vista,4976.0,2361.0,717.1999999999998,290.0,0.0007652985550027923,0.00021758184341039882
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Rohnert Park,19013.0,17473.0,3273.0,2961.6000000000004,0.00349250163207493,0.0022220358187732317
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Ross,899.0,564.0,48.799999999999955,75.19999999999999,5.2072740496564754e-05,5.6421222842972374e-05
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,San Anselmo,5333.0,3629.0,51.600000000000364,239.80000000000018,5.506052068899104e-05,0.00017991767603384027
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,San Bruno,22670.0,16950.0,7594.200000000001,2319.3999999999996,0.008103500120471566,0.0017402045779519963
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,San Carlos,18236.0,25488.0,4376.200000000001,7523.200000000001,0.004669687027890715,0.005644523187396939
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,San Francisco,514294.0,1025623.0,107436.59999999998,285627.0,0.11464176622199247,0.21430085926821374
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,San Jose,495386.0,634700.0,170111.8,188852.8,0.18152023804925269,0.14169289778350125
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,San Leandro,38316.0,65536.0,7100.4000000000015,10854.800000000003,0.00757658374225018,0.008144163427073095
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,San Mateo,54431.0,73717.0,7504.800000000003,16102.599999999999,0.008008104567184829,0.012081494454138923
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,San Pablo,12260.0,9535.0,3260.7999999999993,1440.8000000000002,0.0034794834469507882,0.001081006620640354
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,San Rafael,27354.0,52239.0,4562.5999999999985,6149.800000000003,0.0048685878235579195,0.004614085588294039
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,San Ramon,34213.0,46721.0,5521.4000000000015,1947.5999999999985,0.005891689126592888,0.0014612496490554912
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Santa Clara,99808.0,222219.0,48443.6,77800.6,0.05169243876064317,0.058372406780810605
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Santa Rosa,74393.0,87537.0,12411.199999999997,8516.600000000006,0.013243549115798461,0.0063898535434103575
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Saratoga,12307.0,10750.0,1442.7999999999993,967.0,0.0015395604505828618,0.0007255229054408816
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Sausalito,4593.0,5488.0,228.80000000000018,351.1999999999998,0.0002441443242953696,0.0002634991151921794
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Sebastopol,3489.0,5863.0,286.5999999999999,798.6000000000004,0.00030582064398187433,0.0005991753798191193
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Sonoma,5304.0,6870.0,233.19999999999982,351.1999999999998,0.00024883940745489556,0.0002634991151921794
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,South San Francisco,50263.0,93379.0,27411.0,39594.6,0.029249301019494627,0.02970712433481854
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,St. Helena,2683.0,5665.0,251.0,272.0,0.0002678331529638886,0.00020407676347458095
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Suisun City,9102.0,3054.0,383.0,649.5999999999999,0.00040868564774967865,0.00048738332923929325
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Sunnyvale,82314.0,164101.0,24458.6,64742.8,0.026098900219452454,0.04857537162603713
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Tiburon,3904.0,2486.0,39.40000000000009,-32.59999999999991,4.204233556484955e-05,-2.4459200328203384e-05
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Unincorporated Alameda,57525.0,33044.0,2930.0,4244.5999999999985,0.0031264985585027637,0.003184647905309581
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Unincorporated Contra Costa,64827.0,49854.0,3901.199999999997,8544.199999999997,0.004162831459532755,0.006410561332645272
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Unincorporated Marin,32610.0,23210.0,3524.4000000000015,3467.0,0.0037607616107805954,0.0026012284520822507
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Unincorporated Napa,11416.0,18632.0,539.2000000000007,-438.2000000000007,0.0005753610999128644,-0.0003287736682152997
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Unincorporated San Mateo,25067.0,26589.0,2355.5999999999985,3488.4000000000015,0.0025135767933136877,0.0026172844915615017
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Unincorporated Santa Clara,29034.0,35131.0,2895.7999999999993,2718.0,0.00309000495758099,0.0020392670703084964
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Unincorporated Solano,7332.0,5743.0,-2565.6000000000004,1298.8000000000002,-0.0027376603077456287,0.0009744665455911241
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Unincorporated Sonoma,62056.0,70179.0,2177.4000000000015,12686.0,0.0023234259253528742,0.009518080225876963
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Union City,35952.0,32590.0,15206.0,7344.5999999999985,0.016225780573581237,0.005510522783144878
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Vacaville,31888.0,29932.0,1744.4000000000015,2279.5999999999985,0.0018613870598813056,0.0017103433456494648
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Vallejo,43923.0,33846.0,2679.4000000000015,4788.799999999999,0.002859092231280652,0.003592951488702475
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Walnut Creek,42795.0,68286.0,9830.0,11634.0,0.010489242604123606,0.008728783331850275
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Windsor,10606.0,9983.0,1558.7999999999993,1577.2000000000007,0.001663339915697647,0.0011833451152651075
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Woodside,2238.0,2868.0,101.59999999999991,389.5999999999999,0.00010841373841088072,0.0002923099523885909
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Yountville,1170.0,2539.0,20.200000000000045,446.2000000000003,2.1554699959643676e-05,0.00033477592596455177
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Alameda,31303.6,36576.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Albany,7543.4,5068.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,American Canyon,5974.8,6580.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Antioch,34580.0,22145.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Atherton,2513.2,2407.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Belmont,10954.0,8793.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Belvedere,1021.2,324.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Benicia,10580.2,13917.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Berkeley,49640.8,124382.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Brentwood,19768.6,10246.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Brisbane,1951.4,7308.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Burlingame,13530.6,33272.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Calistoga,2052.0,1738.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Campbell,17225.2,25060.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Clayton,3943.2,2098.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Cloverdale,3573.4,2287.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Colma,843.2,4281.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Concord,45331.6,66107.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Corte Madera,4181.8,6218.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Cotati,3036.0,2936.7999999999997,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Cupertino,21894.6,40231.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Daly City,32193.0,19696.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Danville,15889.6,13056.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Dixon,5857.8,4509.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Dublin,21945.4,21525.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,East Palo Alto,7415.6,5904.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,El Cerrito,10987.2,6551.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Emeryville,7517.6,25002.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Fairfax,3425.4,1538.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Fairfield,35433.2,42215.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Foster City,12837.0,20671.399999999998,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Fremont,77310.2,96805.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Gilroy,15323.6,19601.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Half Moon Bay,4857.6,4856.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Hayward,47386.6,83025.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Healdsburg,4495.0,9438.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Hercules,8715.4,5026.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Hillsborough,3933.8,2200.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Lafayette,9563.0,10345.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Larkspur,6230.0,7809.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Livermore,30385.8,44144.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Los Altos,11464.6,15696.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Los Altos Hills,3042.2,1725.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Los Gatos,12602.8,20567.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Martinez,14726.8,25357.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Menlo Park,14444.0,37357.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Mill Valley,6400.0,5812.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Millbrae,8819.2,6390.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Milpitas,25270.8,50924.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Monte Sereno,1278.2,563.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Moraga,5743.6,5909.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Morgan Hill,14571.4,17506.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Mountain View,40104.6,60137.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Napa,28326.0,32123.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Newark,14848.4,20695.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Novato,20158.0,27309.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Oakland,177836.2,263264.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Oakley,13920.2,2751.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Orinda,6958.0,6099.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Pacifica,14048.8,5929.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Palo Alto,27825.8,116208.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Petaluma,22902.0,30018.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Piedmont,3823.2,2296.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Pinole,6826.2,6941.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Pittsburg,21696.4,13671.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Pleasant Hill,13763.2,18582.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Pleasanton,27304.4,64520.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Portola Valley,1796.4,2872.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Redwood City,34213.8,84207.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Richmond,39101.6,48139.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Rio Vista,4258.8,2071.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Rohnert Park,15740.0,14511.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Ross,850.2,488.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,San Anselmo,5281.4,3389.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,San Bruno,15075.8,14630.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,San Carlos,13859.8,17964.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,San Francisco,406857.4,739996.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,San Jose,325274.2,445847.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,San Leandro,31215.6,54681.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,San Mateo,46926.2,57614.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,San Pablo,8999.2,8094.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,San Rafael,22791.4,46089.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,San Ramon,28691.6,44773.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Santa Clara,51364.4,144418.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Santa Rosa,61981.8,79020.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Saratoga,10864.2,9783.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Sausalito,4364.2,5136.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Sebastopol,3202.4,5064.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Sonoma,5070.8,6518.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,South San Francisco,22852.0,53784.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,St. Helena,2432.0,5393.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Suisun City,8719.0,2404.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Sunnyvale,57855.4,99358.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Tiburon,3864.6,2518.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Unincorporated Alameda,54595.0,28799.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Unincorporated Contra Costa,60925.8,41309.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Unincorporated Marin,29085.6,19743.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Unincorporated Napa,10876.8,19070.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Unincorporated San Mateo,22711.4,23100.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Unincorporated Santa Clara,26138.2,32413.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Unincorporated Solano,9897.6,4444.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Unincorporated Sonoma,59878.6,57493.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Union City,20746.0,25245.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Vacaville,30143.6,27652.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Vallejo,41243.6,29057.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Walnut Creek,32965.0,56652.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Windsor,9047.2,8405.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Woodside,2136.4,2478.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Yountville,1149.8,2092.7999999999997,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,Alameda,43216.0,43218.0,11912.400000000001,6641.800000000003,0.012711080399152084,0.004983359041197461
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,Albany,8980.0,5228.0,1436.6000000000004,159.19999999999982,0.001532918480022656,0.00011944815552389931
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,American Canyon,7966.0,11433.0,1991.1999999999998,4852.4,0.0021247022674516997,0.003640767775528704
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,Antioch,41378.0,26858.0,6798.0,4713.0,0.007253779637473209,0.0035361756091968474
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,Atherton,2924.0,2721.0,410.8000000000002,313.5999999999999,0.0004383425529676369,0.00023529485912245513
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,Belmont,13071.0,10725.0,2117.0,1931.7999999999993,0.002258936671452013,0.0014494343394539503
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,Belvedere,1278.0,81.0,256.79999999999995,-243.2,0.00027401744791160927,-0.00018247356421741424
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,Benicia,10791.0,16256.0,210.79999999999927,2338.3999999999996,0.0002249333256221458,0.00175450732962994
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,Berkeley,72026.0,138044.0,22385.199999999997,13661.600000000006,0.023886041179871323,0.010250332421515738
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,Brentwood,22412.0,11389.0,2643.4000000000015,1142.3999999999996,0.0028206297578253444,0.0008571455582318009
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,Brisbane,4352.0,13685.0,2400.6,6376.4,0.002561550955827918,0.004784228761825329
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,Burlingame,21805.0,42199.0,8274.4,8926.199999999997,0.008829166553737618,0.00669735003666728
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,Calistoga,2000.0,2096.0,-52.0,358.0,-5.548639910982743e-05,0.0002686082894318845
