id,juris,city,name,max_far,max_height,max_dua,max_du_per_parcel,HS,HT,HM,OF,HO,SC,IL,IW,IH,RS,RB,MR,MT,ME,plandate
9127,71.0,Vacaville,Community Separator Overlay,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9128,71.0,Vacaville,Residential Low Med Density,,,8.0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
9129,71.0,Vacaville,Service Commercial,0.3,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
9130,71.0,Vacaville,Commercial Offices,0.3,,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
9131,71.0,Vacaville,Residential Golf Course,,,2.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
9132,71.0,Vacaville,Residential Low Medium Density,,,8.0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
9202,72.0,Vallejo,807 - Low Density Residential,,,8.7,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
9203,72.0,Vallejo,807 - Medium Density Residential,,,17.4,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
9204,72.0,Vallejo,807 - High Density Residential,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
9205,72.0,Vallejo,807 - Retail Commercial,2.0,75.0,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,
9206,72.0,Vallejo,807 - Neighborhood Commercial,1.0,45.0,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
9207,72.0,Vallejo,807 - Highway Commercial,0.75,35.0,,,0,0,0,0,1,0,0,0,0,1,1,0,0,0,
9208,72.0,Vallejo,807 - Waterfront Commercial,,35.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9209,72.0,Vallejo,807 - Medical,,75.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9210,72.0,Vallejo,807 - Employment,0.75,75.0,,,0,0,0,1,0,0,1,0,1,0,0,0,0,0,
9211,72.0,Vallejo,807 - Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9212,72.0,Vallejo,807 - Wetland,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9213,72.0,Vallejo,807 - Park,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9214,72.0,Vallejo,807 - School,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
9215,72.0,Vallejo,807 - Public/Semi-Public,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
9301,73.0,Pinole,LDR,,,1.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
9302,73.0,Pinole,SR,,,10.0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
9303,73.0,Pinole,MDR,,40.0,20.0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
9304,73.0,Pinole,HDR,,40.0,35.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
9305,73.0,Pinole,MUSA,3.0,,50.0,,0,1,1,1,0,0,0,0,0,1,0,1,1,1,
9306,73.0,Pinole,OTSA,2.5,,50.0,,1,1,1,0,0,0,0,0,0,1,0,1,1,1,
9307,73.0,Pinole,SSA,3.0,,50.0,,0,1,1,1,0,0,1,1,0,1,0,0,0,0,
9308,73.0,Pinole,R,,,0.2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
9309,73.0,Pinole,OS,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9310,73.0,Pinole,PR,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9311,73.0,Pinole,PQI,1.5,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
9312,73.0,Pinole,RC,0.4,,,,0,0,0,1,1,0,0,0,0,1,1,0,0,0,
9313,73.0,Pinole,SPBCA,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9314,73.0,Pinole,T,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9401,74.0,Pittsburg,211 - Hillside Low Density Residential (<5un/ac),,,5.0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
9402,74.0,Pittsburg,211 - Low Density Residential (1-7un/ac),,28.0,7.0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
9403,74.0,Pittsburg,211 - Medium Density Residential (7-14un/ac),,35.0,14.0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
9404,74.0,Pittsburg,211 - High Density Residential (14-25un/ac),,45.0,25.0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
9405,74.0,Pittsburg,211 - Downtown Low Density Residential (4-12un/ac),,35.0,12.0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
9406,74.0,Pittsburg,211 - Downtown Medium Density Residential (12-18un/ac),,40.0,18.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
9407,74.0,Pittsburg,211 - Downtown High Density Residential (18-30 un/ac),,40.0,30.0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
9408,74.0,Pittsburg,211 - Mixed Use,1.0,40.0,65.0,,0,0,1,0,0,0,0,0,0,1,0,1,1,1,
9409,74.0,Pittsburg,211 - Regional Commercial,0.5,60.0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
9410,74.0,Pittsburg,211 - Community Commercial,0.5,60.0,,,0,0,0,0,1,1,0,0,0,1,0,0,0,0,
9411,74.0,Pittsburg,211 - Downtown Commercial,2.0,60.0,,,0,0,1,1,0,0,0,0,0,1,0,1,1,0,
9412,74.0,Pittsburg,211 - Business Commercial,1.0,55.0,,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,
9413,74.0,Pittsburg,211 - Marine Commercial,1.5,,,,0,0,1,1,1,0,1,0,0,1,0,0,0,0,
9414,74.0,Pittsburg,211 - Service Commercial,0.5,50.0,,,0,0,1,1,0,0,0,1,0,1,0,0,0,0,
9415,74.0,Pittsburg,211 - Industrial,0.5,50.0,,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,
9416,74.0,Pittsburg,211 - Institutional/Quasi Institutional,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
9417,74.0,Pittsburg,211 - Park,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9418,74.0,Pittsburg,211 - Open Space,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9419,74.0,Pittsburg,211 - Utility/ROW,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9501,75.0,Oakley,222 - Agricultural Limited,,,1.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
9502,75.0,Oakley,222 - Single Family Very Low,,,1.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
9503,75.0,Oakley,222 - Single Family Low,,,2.3,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
9504,75.0,Oakley,222 - Single Family Medium,,,3.8,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
9505,75.0,Oakley,222 - Single Family High,,,5.5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
9506,75.0,Oakley,222 - Multi-Family Low,,,9.6,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
9507,75.0,Oakley,222 - Multi-Family High,,,16.7,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
9508,75.0,Oakley,222 - Mobile Home,,,9.6,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
9509,75.0,Oakley,222 - Commercial,1.0,35.0,,,0,0,0,1,0,0,0,0,0,1,1,0,0,0,
9510,75.0,Oakley,222 - Commercial Downtown,1.0,35.0,,,0,1,1,1,0,0,0,0,0,1,0,1,1,1,
9513,75.0,Oakley,222 - Light Industrial,0.67,50.0,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,
9515,75.0,Oakley,222 - Public and Semi-Public,0.67,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
9516,75.0,Oakley,222 - Agriculture,,,0.4,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
9517,75.0,Oakley,222 - Delta Recreation,0.05,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9518,75.0,Oakley,222 - Parks and Recreation,0.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9519,75.0,Oakley,222 - Waterways,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9601,76.0,Orinda,RVL-E,,27.0,0.1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
9602,76.0,Orinda,RVL,,27.0,0.2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
9603,76.0,Orinda,RL-40,,27.0,1.1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
9604,76.0,Orinda,RL-20,,27.0,2.2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
9605,76.0,Orinda,RL-15,,27.0,2.9,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
9606,76.0,Orinda,RL-12,,27.0,3.6,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
9607,76.0,Orinda,RL-10,,27.0,4.4,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
9608,76.0,Orinda,RL-6,,27.0,7.3,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
9609,76.0,Orinda,RM,,27.0,10.0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
9610,76.0,Orinda,DC,0.3,35.0,,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,
9611,76.0,Orinda,DO,0.25,35.0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
9612,76.0,Orinda,PS,3.0,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
9613,76.0,Orinda,PR,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9614,76.0,Orinda,OS,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9615,76.0,Orinda,PD,,27.0,1.1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
9616,76.0,Orinda,SP,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9701,77.0,Pleasant Hill,212 - Single Family Low Density,,,3.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
9702,77.0,Pleasant Hill,212 - Single Family Medium Density,,,4.5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
9703,77.0,Pleasant Hill,212 - Single Family High Density,,,6.9,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
9705,77.0,Pleasant Hill,212 - Multifamily Low Density,,,19.9,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
9706,77.0,Pleasant Hill,212 - Multifamily Medium Density,,,29.9,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
9707,77.0,Pleasant Hill,212 - Multifamily High Density,,,40.0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
9708,77.0,Pleasant Hill,212 - Commercial and Retail,0.4,,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,
9710,77.0,Pleasant Hill,212 - Office,0.4,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
9711,77.0,Pleasant Hill,212 - Mixed Use,0.75,,40.0,,0,1,1,1,0,0,0,0,0,1,0,1,1,1,
9712,77.0,Pleasant Hill,212 - Light Industrial,0.33,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
9713,77.0,Pleasant Hill,212 - Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9714,77.0,Pleasant Hill,212 - Park,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9715,77.0,Pleasant Hill,212 - School,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
9716,77.0,Pleasant Hill,212 - Semi-public and Institutional,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
9801,78.0,Richmond,ResVL,,,5.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
9802,78.0,Richmond,ResL,,,9.0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
9803,78.0,Richmond,ResM,,,28.0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
9804,78.0,Richmond,ResH,,,43.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
9805,78.0,Richmond,ResL-ResM-ResH,,,43.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
9806,78.0,Richmond,NCom,2.0,,,,0,0,1,1,0,0,0,0,0,1,0,0,1,0,
9807,78.0,Richmond,GCom,2.0,,,,0,0,1,1,1,0,0,0,0,1,1,0,1,0,
9808,78.0,Richmond,RCom,2.0,,43.0,,0,0,1,1,0,0,0,0,0,1,0,0,1,1,
9809,78.0,Richmond,City Center,2.5,,40.0,,0,1,1,1,0,0,0,0,0,1,0,1,0,1,
9810,78.0,Richmond,WCom,0.6,,21.0,,0,1,1,0,0,0,0,0,0,1,0,0,0,0,
9811,78.0,Richmond,IndO-RCom,2.0,,43.0,,0,0,1,1,0,0,1,0,0,1,0,0,1,0,
9812,78.0,Richmond,GCom-IndO,2.0,,,,0,0,0,1,1,0,1,0,0,1,1,0,1,0,
9813,78.0,Richmond,NCom-IndO,2.0,,,,0,0,0,1,0,0,1,0,0,1,0,0,1,0,
9814,78.0,Richmond,IndL,0.65,,,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,
9815,78.0,Richmond,IndH,0.65,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
9816,78.0,Richmond,Marine,0.5,,,,0,0,0,1,0,0,1,1,1,1,0,0,0,0,
9817,78.0,Richmond,IndO,0.5,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
9818,78.0,Richmond,IndO-IndL,0.65,,,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,
9819,78.0,Richmond,IndO-IndL-Marine,0.5,,,,0,0,0,1,0,0,1,1,1,1,0,0,0,0,
9820,78.0,Richmond,Rec-WCom,0.6,,21.0,,0,1,1,0,0,0,0,0,0,1,0,0,0,0,
9821,78.0,Richmond,Rec-WCom-IndL-IndO-GCom,2.0,,21.0,,0,1,1,1,1,0,1,1,0,1,1,0,1,0,
9822,78.0,Richmond,ResL-Resource,,,9.0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
9823,78.0,Richmond,IndO-IndL-GCom-WCom,2.0,,21.0,,0,1,1,1,1,0,1,0,0,1,1,0,1,0,
9824,78.0,Richmond,GCom-ResM,2.0,,28.0,,0,1,1,1,1,0,0,0,0,1,1,0,1,0,
9825,78.0,Richmond,GCom-IndL,2.0,,,,0,0,1,1,1,0,1,1,0,1,1,0,1,0,
9826,78.0,Richmond,GCom-IndL-Marine,2.0,,,,0,0,1,1,1,0,1,1,1,1,1,0,1,0,
9827,78.0,Richmond,Rec,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9828,78.0,Richmond,OS,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9829,78.0,Richmond,Resource,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9830,78.0,Richmond,Rec-Resource,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9831,78.0,Richmond,Resource-Rec,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9832,78.0,Richmond,Pub,,,,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,
9901,79.0,San Pablo,Low Density Residential,,,12.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
9902,79.0,San Pablo,Medium Density Residential,,,24.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
9903,79.0,San Pablo,High Density Residential,,,60.0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
9904,79.0,San Pablo,Mixed Use Center North,2.5,,80.0,,0,0,1,0,0,0,0,0,0,1,0,1,0,0,
9905,79.0,San Pablo,Mixed Use Center South,2.5,,60.0,,0,0,1,1,1,0,0,0,0,1,0,0,1,1,
9906,79.0,San Pablo,Commercial Mixed Use,1.5,,50.0,,0,0,1,1,0,0,0,0,0,1,0,0,0,1,
9907,79.0,San Pablo,Residential Mixed Use,1.5,,50.0,,0,0,1,1,0,0,0,0,0,1,0,1,0,0,
9908,79.0,San Pablo,Neighborhood Commercial,1.0,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
9909,79.0,San Pablo,Regional Commercial,0.75,,,,0,0,0,0,1,0,0,0,0,1,1,0,0,0,
9910,79.0,San Pablo,Entertainment District,1.25,,,,0,0,0,1,1,0,0,0,0,1,0,0,0,0,
9911,79.0,San Pablo,Industrial Mixed Use,0.6,,,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,
9912,79.0,San Pablo,Public/Institutional,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
9913,79.0,San Pablo,Parks,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9914,79.0,San Pablo,Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10001,80.0,San Ramon,Rural,,35.0,0.2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10002,80.0,San Ramon,HillRes,,35.0,2.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10003,80.0,San Ramon,ResSFL,,35.0,3.0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
10004,80.0,San Ramon,ResSFLM,,35.0,6.0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
10005,80.0,San Ramon,ResSFM,0.5,35.0,14.0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
10006,80.0,San Ramon,ResMFH,0.5,35.0,30.0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
10007,80.0,San Ramon,ResMFVH,0.5,50.0,50.0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
10008,80.0,San Ramon,ComOff,0.45,55.0,,,0,0,0,1,0,0,0,0,0,1,0,0,0,1,
10009,80.0,San Ramon,ComRet,0.35,35.0,,,0,0,0,1,0,0,0,0,0,1,1,0,0,0,
10010,80.0,San Ramon,ComTrans,0.5,50.0,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,
10011,80.0,San Ramon,MU,1.35,60.0,30.0,,0,0,0,1,0,1,0,0,0,1,1,1,1,1,
10012,80.0,San Ramon,ComRecr,0.35,35.0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
10013,80.0,San Ramon,Golf,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10014,80.0,San Ramon,Pub,0.35,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
10015,80.0,San Ramon,Park,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10016,80.0,San Ramon,OS,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10101,81.0,Walnut Creek,SFVL,,,1.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10102,81.0,Walnut Creek,SFL,,,3.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10103,81.0,Walnut Creek,SFM,,,6.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10104,81.0,Walnut Creek,SFH,,,9.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10105,81.0,Walnut Creek,MFL,,,14.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
10106,81.0,Walnut Creek,MFM,,,22.0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
10107,81.0,Walnut Creek,MFMH,,,30.0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
10108,81.0,Walnut Creek,MFVH,,,50.0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
10109,81.0,Walnut Creek,MFSH,,,100.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
10110,81.0,Walnut Creek,MU-R,2.5,,,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,
10111,81.0,Walnut Creek,MU-C,2.0,,,,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
10112,81.0,Walnut Creek,MU-GT,2.5,,,,0,1,1,1,0,0,0,0,0,0,0,1,1,1,
10113,81.0,Walnut Creek,PR,2.0,,,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,
10114,81.0,Walnut Creek,GR,1.0,,,,0,0,0,1,0,0,0,0,0,1,0,0,1,0,
10115,81.0,Walnut Creek,SC,3.3,,,,0,0,0,1,0,0,0,0,0,1,0,0,1,0,
10116,81.0,Walnut Creek,AS,0.6,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
10117,81.0,Walnut Creek,OF,1.5,,,,0,0,0,1,0,0,0,0,0,1,0,0,0,1,
10118,81.0,Walnut Creek,BP,0.5,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,1,
10119,81.0,Walnut Creek,HO,0.85,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10120,81.0,Walnut Creek,PU,2.0,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
10121,81.0,Walnut Creek,OSA,,,0.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10122,81.0,Walnut Creek,OSR,0.1,,0.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10201,82.0,Antioch,ER,,,2.0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
10202,82.0,Antioch,LDR,,,4.0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
10203,82.0,Antioch,MLDR,,,6.0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
10204,82.0,Antioch,MDR,,,10.0,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,
10205,82.0,Antioch,HDR,,,20.0,,0,1,1,0,0,1,0,0,0,0,0,0,0,0,
10206,82.0,Antioch,CC,0.6,,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
10207,82.0,Antioch,CN,0.4,,,,0,0,0,1,1,0,0,0,0,1,0,0,0,0,
10208,82.0,Antioch,MU,0.5,,,,1,1,1,1,1,1,1,1,0,1,0,1,1,1,
10209,82.0,Antioch,CO,0.5,,,,0,0,0,1,1,0,0,0,0,1,0,0,0,0,
10210,82.0,Antioch,BP,0.5,,,,0,0,0,1,1,0,1,1,0,1,0,0,0,0,
10211,82.0,Antioch,PI,0.5,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
10212,82.0,Antioch,OS,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10213,82.0,Antioch,A St Interchange,0.4,,6.0,,0,0,0,1,1,0,0,0,0,1,0,0,0,0,
10214,82.0,Antioch,East Lone Tree,0.5,,20.0,,0,0,0,1,0,0,1,1,0,1,0,0,0,0,
10215,82.0,Antioch,Eastern Employment Areas,0.55,,20.0,,0,0,0,1,1,0,1,1,0,1,0,0,0,0,
10216,82.0,Antioch,Ginocchio,,,2.0,,1,1,1,0,0,0,0,0,0,1,0,0,0,0,
10217,82.0,Antioch,Rivertown/Urban Waterfront,1.5,,20.0,,0,1,1,1,1,0,0,0,0,1,0,0,0,0,
10218,82.0,Antioch,Roddy Ranch,0.5,,3.0,,1,1,1,0,0,0,0,0,0,1,0,0,0,0,
10219,82.0,Antioch,SR 4 Industrial Frontage,1.25,,,,0,0,0,1,1,0,1,1,1,1,0,0,0,0,
10220,82.0,Antioch,Sand Creek,0.5,,4.0,,1,1,1,1,0,0,1,0,0,1,0,0,0,0,
10221,82.0,Antioch,Sommersville Rd Corridor,0.5,,20.0,,0,0,0,1,1,0,0,0,0,1,0,0,0,0,
10222,82.0,Antioch,Standard Oil Interchange,0.6,,20.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10301,83.0,San Leandro,112 - Garden Residential,,,5.4,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10302,83.0,San Leandro,112 - Low Density Residential,,,8.7,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10303,83.0,San Leandro,112 - Low-Medium Density Residential,,,12.4,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10304,83.0,San Leandro,112 - Medium Density Residential,,,21.7,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
10305,83.0,San Leandro,112 - High Density Residential,,,29.0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
10306,83.0,San Leandro,112 - Neighborhood Commercial,0.5,30.0,,,0,0,0,0,0,0,0,0,0,1,0,1,1,0,
10307,83.0,San Leandro,112 - General Commercial,1.0,50.0,,,0,0,0,1,1,0,1,0,0,1,1,1,1,0,
10308,83.0,San Leandro,112 - Office,0.7,50.0,,,0,0,0,1,0,0,0,0,0,0,0,1,1,1,
10309,83.0,San Leandro,112 - Downtown Mixed Use,2.0,75.0,75.0,,0,0,1,1,0,0,0,0,0,1,0,1,1,0,
10310,83.0,San Leandro,112 - Transit-Oriented Mixed Use,4.0,40.0,80.0,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
10311,83.0,San Leandro,112 - Corridor Mixed Use,1.0,50.0,,,0,1,1,1,0,0,0,0,0,0,0,1,1,0,
10312,83.0,San Leandro,112 - Light Industrial,0.8,35.0,,,0,0,0,1,0,0,1,1,0,1,0,0,1,1,
10313,83.0,San Leandro,112 - General Industrial,0.6,35.0,,,0,0,0,1,0,0,1,1,1,1,0,0,1,1,
10314,83.0,San Leandro,112 - Resource Conservation,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10315,83.0,San Leandro,112 - Parks and Recreation,,,,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
10316,83.0,San Leandro,112 - Public/Semi-Public,1.0,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
10401,84.0,Union City,113 - Residential (3 to 6 du/acre),,,6.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10402,84.0,Union City,113 - Residential (6 to 10 du/acre),,,10.0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
10403,84.0,Union City,113 - Residential (10 to 17 du/acre),,,17.0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
10404,84.0,Union City,113 - Residential (17 to 29 du/acre),,,29.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
10405,84.0,Union City,113 - Residential (29 to 60 du/acre),,,60.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
10406,84.0,Union City,113 - Station Mixed-Use Commercial,4.0,,80.0,,0,0,1,1,0,0,0,0,0,1,0,0,1,1,
10407,84.0,Union City,113 - Retail Commercial,1.0,,,,0,0,0,1,0,0,0,0,0,1,0,0,1,0,
10408,84.0,Union City,113 - Visitor and Thoroughfare Commercial,2.0,,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,
10409,84.0,Union City,113 - Office Commercial,1.5,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
10410,84.0,Union City,113 - General Industry,0.75,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
10411,84.0,Union City,113 - Light Industry,1.0,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
10412,84.0,Union City,113 - Special Industry,1.0,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
10413,84.0,Union City,113 - Research and Development Campus,2.0,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
10414,84.0,Union City,113 - Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10415,84.0,Union City,113 - Agriculture,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10416,84.0,Union City,113 - Civic Facility,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
10417,84.0,Union City,113 - Private Institutional,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
10501,85.0,Brentwood,RE,,35.0,1.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10502,85.0,Brentwood,R-1-E,,30.0,2.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10503,85.0,Brentwood,R-1,,30.0,3.6,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
